actual_cascade_size,avg_time_from_root,cascade_size,early_propagation_intensity,exclamation_count,forward_count,has_hashtag,has_mention,has_url,interaction_rate,is_rumor,like_count,like_forward_ratio,max_time_from_root,median_time_from_root,microblog_id,min_time_from_root,original_forward_count,original_reply_count,original_text,original_time,propagation_activity,propagation_breadth,propagation_depth,propagation_duration,propagation_efficiency,propagation_speed,question_count,reply_count,reply_forward_ratio,std_time_from_root,text_length,virality_score
127,131.9801902887139,127,0,2,58,0,1,0,1.0,True,6,0.10344827586206896,434.1252777777778,1.5308333333333333,1911_zm27tzCmb_1895300977,0,131,29,【特供瀑布】中国最大的瀑布——黄果树瀑布，早就没有多少水了，但只要大领导一来，瀑布还是气势磅礴。原来上面有水库，可以开闸放水。这年头，竟然连风景都有特供！！【转】独特视角，特别观点@当朝犀利哥,1362468725,0.29254228330147913,195.90494453285126,2,434.1252777777778,63.5,0.9622656227588438,0,69,1.1896551724137931,195.90494453285126,96,3.2566
87,29.430312899106003,87,0,0,23,1,0,0,1.0,False,19,0.8260869565217391,529.19,0.62,2933_yyxpfd6oh_1699540307,0,93,255,#中国之声#23点，品味夜视觉：▲武汉“城管革命”考核纳入交通秩序，私家车乱闯红灯、行人乱穿路口将被抄告至单位或社区。如此惩罚，是否确有必要？▲上海大学取消接迎接新生班车，引导新生乘坐公共交通报到引发热议，“独立性”应当是大学教育的第一课吗？,1345732222,0.16440219958804964,105.8452564777184,4,529.19,21.75,2.9561357467810945,2,64,2.782608695652174,105.8452564777184,121,3.1801
19,0.143406432748538,19,0,1,19,1,0,0,1.0,False,0,0.0,0.2961111111111111,0.13277777777777777,3631_z0kgJh7TH_2065930781,0,26,6,#粉娱乐#【麦当娜当着儿子的面脱衣自摸】麦当娜大前日于洛杉矶开演唱会，特别的观众应该是麦当娜七岁大的养子大卫。不过当晚麦当娜表演依然毫不避忌，除了与男舞蹈员跳贴身舞外，又于台上自摸，更即场于台上除去外衣长裤，只以黑色蕾丝内衣裤及鱼网丝袜于台上献唱，期间更露股娱宾！,1350134259,19.0,0.09410632294404685,0,0.2961111111111111,19.0,132.49056988479967,0,0,0.0,0.09410632294404685,132,1.4475
168,31.67377810846561,168,0,0,31,0,1,0,1.0,False,1,0.03225806451612903,2084.299722222222,8.832222222222223,4419_z1IamCX4L_2048661167,0,172,65,“亲爱的，我等着当你的伴娘，已经等了这么多年了，你什么时候才能嫁出去呢？” ——看到这话 你最想@ 给谁？是婚纱控就关注@全球潮流婚纱,1350921492,0.08060261113544798,163.779180416931,3,2084.299722222222,56.0,5.304072012650042,2,137,4.419354838709677,163.779180416931,67,3.1636
649,8.98841619440151,649,0,1,205,1,0,0,1.0,False,95,0.4634146341463415,281.45444444444445,1.3672222222222221,3734_AzThC9kxt_1627825392,0,661,314,#爆料#【腾讯将打包所有电商资产入股京东 占股16%】消息称腾讯入股京东已经尘埃落定，腾讯将旗下的所有电商包括易讯打包都给京东然后在投点钱，获得京东16%的股份（具体数还不确定）。消息称京东和腾讯将在下周一要宣布这一重大的消息！目前京东的人已经开始入住易迅各大长裤开始清点资产。,1394184654,2.3058793805194444,36.66939393408642,6,281.45444444444445,108.16666666666667,72.20404417902161,0,444,2.1658536585365855,36.66939393408642,139,4.799
408,6.9138732298474945,408,0,0,114,0,0,0,1.0,False,5,0.043859649122807015,427.62611111111113,0.9509722222222222,3636_zhFFr8rRZ_1787920531,0,579,175,【北京5名大学生出租房内身亡，疑似煤气中毒】4日上午8时30分许，在北京朝阳区樱花东街一居民出租房内，5名哈尔滨医科大学（大庆）大学生被发现疑似煤气中毒，不幸身亡，5人生前在北京中日友好医院实习。有不少低收入人群使用煤气采暖，保障通风切不可掉以轻心。（记者万一　卢国强）,1359990081,0.9541045071824166,23.00540467616977,6,427.62611111111113,68.0,59.01178491943504,0,294,2.5789473684210527,23.00540467616977,135,4.0674
181,111.05655463474524,181,0,0,89,0,0,0,1.0,False,1,0.011235955056179775,4802.049166666667,1.0108333333333333,3040_yA4gj9zy2_1644114654,0,198,34,真正的遗忘是多年以后，不小心提及你，仿佛说着别人的故事。 [叶子]晚安。,1346601558,0.03769224214870769,486.9092022181085,3,4802.049166666667,60.333333333333336,1.6298002454271365,0,92,1.0337078651685394,486.9092022181085,36,3.3326
464,233.3296737308429,464,0,3,370,0,0,0,1.0,True,1,0.002702702702702703,2520.7869444444445,26.80388888888889,2115_yArfyAfoo_2019094113,0,507,62,【紧急发布】[话筒] 刚收到家长私信：“我实在没粉丝，请各位名人与好心人帮忙转发一下。刘皓曦，男，三岁3个月，9月1号在陕西渭南北关村被拐！家里非常着急，求大家把照片转下去，发现线索马上与他爸刘成恩18691963447联系，10万寻子！你每转发一次，都有可能带给他一次希望；举手之劳，好人有好报！,1346812238,0.18406950298699712,561.5404910116234,4,2520.7869444444445,116.0,1.9886026178361116,0,94,0.25405405405405407,561.5404910116234,149,3.8925
307,10.522959645313065,307,0,0,40,0,0,1,1.0,False,0,0.0,177.60333333333332,4.699722222222222,4465_yfchBjYg4_1640337222,0,318,111,【顾客逗留不去是星巴克中国扩张一障碍】中国大陆顾客太爱这些店了，他们一个小时接一个小时的坐着，有时甚至一杯咖啡也不买。星巴CEO克舒尔茨向路透社表示：“十年来，中国大陆星巴克的核心顾客一直是在华工作的外国人和境外游客。毫无疑问，今日的核心顾客是中国人。”http://t.cn/zO0DVc7,1334742483,1.7285711604511929,19.34018716847857,11,177.60333333333332,27.90909090909091,29.174301750433685,0,267,6.675,19.34018716847857,146,3.5106
193,18.868714738054116,193,0,0,28,1,0,0,1.0,False,25,0.8928571428571429,405.79527777777776,3.1569444444444446,3601_yvERqaAZZ_1614137095,0,201,43,#雾都熬晕# 然后Marcel这孩子一个激灵 发现一只手在拿花 一只手在搂着腋毛sama 怎么才能拿牌子呢？ 然后...三个人都为这二货笑了,1344095887,0.47560928026789645,43.94734207723042,3,405.79527777777776,64.33333333333333,10.228571615996756,1,165,5.892857142857143,43.94734207723042,70,3.6011
208,86.306140491453,208,0,0,99,0,0,0,1.0,False,3,0.030303030303030304,4782.856666666667,2.3095833333333333,2921_yAPn77vcu_1757142323,0,214,27,【川式怪味手撕鸡】鸡胸肉洗净后放锅内倒适量水，放姜煮开，撇去浮沫，中火煮至鸡肉熟透捞出晾凉；香葱切细丝，姜剁成蓉；鸡胸晾凉后，用手撕成细丝；在撕好的鸡丝内，调入红油25ml、盐4克、糖5克、醋10ml、花椒粉5克、姜蓉、香葱、鸡汤10ml拌匀即可。,1347033308,0.04348865427007709,570.1871436085453,3,4782.856666666667,69.33333333333333,2.410025507056459,0,109,1.101010101010101,570.1871436085453,124,3.5282
527,86.30656104773975,527,0,0,353,1,0,0,1.0,False,152,0.43059490084985835,11126.783055555556,3.01875,3190_Asb1xgoa8_1887790981,0,551,87,#晚安#你身处什么样的圈子，你就会遇到什么样的人；你结交了那些朋友，你脾性也会慢慢接近这样的人；你处在什么位置，站在什么高度，决定了你是怎么样的视野；内心多大的格局，你就可以看到多大的天空。你没有碰到你期望的人，是因为你还没有准备好你自己。,1389801499,0.04736319539697245,562.984039996937,2,11126.783055555556,263.5,6.106140641016786,0,174,0.49291784702549574,562.984039996937,120,4.6403
266,11.8959126984127,266,0,0,169,0,0,0,1.0,True,3,0.01775147928994083,414.86583333333334,1.7758333333333334,1586_zuWJsAqZi_2159055612,0,308,47,王思想: 【他爸真的是李刚】河北“我爸是李刚”案件主角李启铭已出狱。原本被判六年，真实服刑不过2年半。,1367533316,0.6411711416743164,50.77342797415443,4,414.86583333333334,66.5,22.360621395237125,0,97,0.5739644970414202,50.77342797415443,51,3.7541
103,41.82318770226537,103,0,0,48,0,1,0,1.0,True,0,0.0,1305.7983333333334,1.8388888888888888,327_zdfsjjCVP_2161472783,0,105,20,各位粑粑麻麻们注意啦焦点访谈已播出，可口可乐承认旗下(果粒橙)含有美国禁用农药「多菌灵」，多菌灵可致脑麻痺、肝脏腫瘤等癌症。多对脑部影响最大，可引致局部麻痹，并会导致癌症不要给孩子们喝这种饮料。@悦己范亚雯 @盛如夏花5266 @Vicky钟 @乔琳_prlady爱美丽 @姚苒豆豆,1357476984,0.07887894889333345,142.66058932653772,2,1305.7983333333334,51.5,2.462748672656077,0,55,1.1458333333333333,142.66058932653772,146,2.8532
443,31.151451592676196,443,0,4,380,0,1,0,1.0,True,2,0.005263157894736842,593.2627777777777,14.089444444444444,1266_zt2XosLxh_2953417731,0,473,33,【雅安地震】自救方法！！ 紧急提示！！在没有医药的情况下，在患者伤处敷很薄的生土豆片，可以快速使伤口愈合、消肿，而给患者喝生土豆汁也可以快速补充能量，促进康复。请帮助扩散给灾区朋友。via@延参法师 @杂谈五味@观点联播V@中国微闻@袁裕来律师@徐昕@任志强 @左小祖咒@袁国宝,1366453928,0.7467180086021465,79.95528777810803,2,593.2627777777777,221.5,14.220846135598723,0,63,0.16578947368421051,79.95528777810803,139,3.8548
369,65.08841839807287,369,0,2,135,1,0,0,1.0,False,5,0.037037037037037035,695.8797222222222,0.029166666666666667,4022_zC9cKkekE_2881020192,0,394,358,#魔卡1分抢答大作战#6月19日问答题：图中被遮挡住的内容是什么？转发+评论，附上#角色名、服务器（1时空旅者 2精灵祭司 3森林女神 4金属巨龙 5荣耀巨人 6降临天使 7光明之龙 8血祭恶魔 9德玛西亚 10邪灵女巫 11背主之影）答案#15:01分之前回答正确的玩家，将送上奖励！每次每个ID只限参加一次！,1371625150,0.5302640502609207,139.85648113163526,2,695.8797222222222,184.5,5.669211344839273,1,234,1.7333333333333334,139.85648113163526,156,3.9083
474,196.8368190342241,474,0,0,168,0,0,0,1.0,False,4,0.023809523809523808,2837.42,153.4725,3131_z7kTlc5fL_2964721395,0,487,44,【葱油花卷】很多小姑娘都爱吃葱油花卷，因为它不管是名字，还是卖相，都让人觉得很清新。一个配料极其简单的花卷，其实内藏精致还有繁复。花卷是捏出来的，每一层都要有葱花，每一层都是独立的一层。花卷要一层一层撕着吃才有意思，每一层都能看见错落的葱花，每吃一口都能感觉到香味，咸味和鲜味。,1354117494,0.16705316801883402,292.5260222735048,5,2837.42,94.8,2.4080860599438227,0,306,1.8214285714285714,292.5260222735048,139,4.092
279,44.051901632815614,279,0,1,168,0,0,0,1.0,False,15,0.08928571428571429,1656.0188888888888,6.771388888888889,4846_zuKND4euy_2341019062,0,288,72,发完信息后，第1分钟觉得他在看；第2分钟觉得他在回复；第3分钟检查自己有新消息没；第4分钟想他为啥回复那么慢；第5分钟安慰自己说他没看到；第6分钟收起手机等待；第7分钟掏出手机看，以为过了很久；第8分钟开始灰心，觉得他不会回复了；第9分钟好心情完全被破坏…对在乎的人会不会这样！（转）,1367423953,0.1684763391721914,153.5779675914497,3,1656.0188888888888,93.0,6.333438277546782,0,111,0.6607142857142857,153.5779675914497,142,3.9429
235,202.56322695035462,235,0,0,106,0,0,0,1.0,True,2,0.018867924528301886,364.5763888888889,230.4813888888889,2182_z3mR71kMU_2091138685,0,241,67,通过长达十天两会的召开.新的婚姻法中规定 男女双方只要年满18周岁就可以结婚.并不是之前女方满20周男方满22周才可制成婚约.如今结婚证是国家级证书.高考时还可加3学分.现在在大学期间结婚.学费还可减半;跨民族结婚 生一个孩子奖励一万.好完成那些早婚人的梦想. 中共18大开完。亲。 我们结婚吧。[哈哈],1351862619,0.6445837063563115,70.87907626305845,4,364.5763888888889,58.75,1.1601315971215012,0,129,1.2169811320754718,70.87907626305845,152,3.5708
516,140.52792904823428,516,0,1,115,0,1,0,1.0,True,8,0.06956521739130435,9631.487222222222,26.087222222222223,1569_yp3zlsvqL_2394895812,0,539,92,"摸奶节是云南双柏县鄂家镇彝族传统文化就是农历的7月14日、15日-16日三天，包括外来游人,如果在街上遇见喜欢的女子，都可以摸一摸女子的胸。姑娘们表面躲躲闪闪，但决无责怪之意因为这是他们这个地区的百姓延续了1000多年风俗。小伙以摸到奶为吉祥，姑娘以被摸奶为幸运和祝福![花心] @猥琐女秘书",1340344807,0.053574280699813466,651.5054829636823,7,9631.487222222222,73.71428571428571,3.671867958880189,0,401,3.4869565217391303,651.5054829636823,146,4.1894
254,28.744153543307085,254,0,1,124,0,0,0,1.0,True,6,0.04838709677419355,706.3386111111112,19.15291666666667,2025_ztBHTsnbP_2919003734,0,279,59,披露中国的贪官:今天有两个中江县红十字会的人来我们这里购买了1万多元的救灾药品，要求开5万多元的发票。我们（成都制药一厂）没答应，结果由隔壁通化一家药厂经营部开给他们了。强烈谴责中国红十字会，并要中国红十字会对所有捐款去向做出解释，我们的捐款不是让你这样贪污的！,1366772405,0.35960089963147196,58.32443806496495,5,706.3386111111112,50.8,8.836579571470542,0,130,1.0483870967741935,58.32443806496495,131,3.8069
229,6.021927462396895,229,0,0,11,1,0,1,1.0,True,225,20.454545454545453,51.50666666666667,5.2347222222222225,1783_ADvI4yEs3_2612779107,0,233,156,我只能说我有留一手[哼]#文章净身出户# 我在:http://t.cn/8sMzLGD,1396241482,4.4460264043489515,5.821506398554484,2,51.50666666666667,114.5,38.02769153729587,0,218,19.818181818181817,5.821506398554484,43,3.7895
763,16.505193315858453,763,0,0,408,0,0,0,1.0,False,54,0.1323529411764706,7436.6466666666665,0.8916666666666667,4299_zhPsG6ukp_2803301701,0,879,318,【你好，明天】年，一天天近了。在奔波的路人心中，家就是一扇门、几间屋。可对房姐、房爷来说，门有几多、屋有几何？人不能和人比，可制度应平等对待每个人。改革收入分配，政府不能简单切蛋糕，更要致力于公平规则的建立。公权一旦成为特殊群体的利益垄断工具，将肥了少数人、苦了天下人。安。,1360079844,0.1026000069923989,270.02513351182006,3,7436.6466666666665,254.33333333333334,46.22787418472085,1,355,0.8700980392156863,270.02513351182006,137,4.8051
253,13992.225337777778,253,0,0,103,0,0,0,1.0,False,60,0.5825242718446602,14226.529722222222,14029.276388888888,4359_AjOwEmDvZ_1263406744,0,309,428,司马南:中堂大人，马关、中法条约都是您签的字，伊藤博文对您的评价甚高，国人据此说您是卖国贼，您有何感想？ 李鸿章:中国是一个又老又破的房子，我只是一个裱糊匠。 司马南: 镇压太平天国总是历史罪过吧？ 李鸿章:江苏巡抚，又兼通商大臣，这活儿只能我来干。,1385049559,0.017783676338496465,889.3706596429358,4,14226.529722222222,63.25,0.018081469808588792,2,150,1.4563106796116505,889.3706596429358,125,4.0498
211,29.275721432332805,211,0,3,107,0,0,1,1.0,True,7,0.06542056074766354,507.5925,19.745833333333334,2231_z98jKveQR_2282471870,0,224,39,【猫肉违法！】自2007年12月1日开始执行的中华人民共和国卫生部《新资源食品管理办法》中猫属于界定中的第一项无食用习惯的动物，猫拥有不被食用的合法身份。只要用途为食用，猫无论在运输还是屠宰过程都是违法的，拦截后可要求价值的10倍赔偿 ！！新资源食品管理办法全文链接：http://t.cn/zjisXJd,1355138690,0.4156877810448342,55.02527105547395,3,507.5925,70.33333333333333,7.207337331983442,0,104,0.9719626168224299,55.02527105547395,153,3.6682
305,168.41997449908925,305,0,0,78,0,0,0,1.0,False,0,0.0,1744.8333333333333,13.444444444444445,4795_fq4DsM_1647688972,0,600,173,她是美国人，却有着拳拳中国心。她很柔弱，却有着无坚不摧的力量。“1937年，南京人的血染红长江...”但她发现西方竟不了解这段历史。25岁，她历时3年完成轰动世界的《南京暴行》，并发现《拉贝日记》《魏特琳日记》。此后，成为日本抨击对象。04年抑郁症自杀，终年36岁。张纯如，唤醒历史的伟大女性。,1303560407,0.17480179577801128,326.6089683654363,4,1744.8333333333333,76.25,1.8109490926306329,0,227,2.91025641025641,326.6089683654363,147,3.4964
